0.6677966;0.6114472;0.5934921;0.95803994
0.8129024;0.4921689;0.4574086;1.0907338
0.7248974;0.63100576;0.6447122;1.1686454
0.70139784;0.63077724;0.60967344;0.93422395
0.9179446;0.33410543;0.35366154;1.2386303
0.7579229;0.47303468;0.43995193;1.0508159
0.65776426;0.59927064;0.6006274;0.98931813
0.7699421;0.68322486;0.6804092;1.0903413
0.8635392;0.5751734;0.5358999;1.2271808
0.81746525;0.290623;0.30689475;1.0729027
0.7353165;0.6569577;0.63787305;1.1921914
0.7068684;0.6406769;0.64158845;1.0557336
0.7274705;0.6519078;0.6585903;1.1133064
0.79848486;0.351889;0.37417668;1.0761719
0.7708628;0.30667427;0.32956797;0.9763148
0.7124358;0.42698938;0.39520442;1.0099958
0.82121444;0.3356949;0.3592996;1.0971187
0.6623144;0.58745754;0.59252644;1.0616345
0.7440708;0.47548816;0.48477206;1.0846192
0.706925;0.6224201;0.6275532;1.0805935
0.748649;0.4903319;0.45717588;1.112093
0.80955386;0.2937165;0.3180384;1.0429219
0.82380646;0.27271748;0.29389793;1.032601
0.75560427;0.5162288;0.4760428;1.0065562
0.6674212;0.59412634;0.5740247;1.0914211
0.896852;0.37038648;0.39667732;1.4178112
0.67230225;0.58969223;0.5990618;1.0430126
0.6985973;0.61660933;0.6235209;0.91575086
0.8185651;0.27720258;0.2966421;1.0710014
0.7661671;0.57387114;0.54246646;1.1760755
