0.5440413;0.50052905;0.5677978;0.29992932
0.48319668;0.3968987;0.33473092;0.27655202
0.40305883;0.3721546;0.4113174;0.23848546
0.48671836;0.36861143;0.42278227;0.24861702
0.4741638;0.347874;0.4521222;0.2785051
0.6112968;0.36599356;0.55629843;0.29981458
0.41439062;0.3764413;0.45353198;0.25548083
0.49493086;0.28674105;0.59131896;0.29545042
0.433381;0.4012578;0.4643582;0.28380394
0.56728804;0.41658032;0.46630776;0.34402055
0.5061116;0.2966517;0.30992705;0.31020796
0.45591685;0.41720432;0.5329856;0.263921
0.5350795;0.3158346;0.3311723;0.31585267
0.49348032;0.28800002;0.3092937;0.27836162
0.5094711;0.46592674;0.5229243;0.2958476
0.4701527;0.4340092;0.49240783;0.28108558
0.43372452;0.3986403;0.5081787;0.27873212
0.552281;0.3293861;0.3550264;0.2932953
0.4531614;0.23696862;0.24763736;0.29603863
0.39312875;0.3650591;0.42728913;0.22240975
0.48089474;0.4369542;0.4688003;0.29606527
0.55117315;0.3777722;0.51541185;0.3183938
0.4782639;0.34958047;0.44846374;0.24870157
0.44918174;0.40689218;0.44761592;0.25277376
0.50396067;0.4684168;0.5336045;0.3027136
0.48745894;0.3285269;0.27908993;0.32051516
0.53097296;0.4290415;0.461701;0.29227734
0.5690465;0.50056505;0.5518166;0.34408644
0.51261735;0.34191293;0.4225486;0.28023162
0.4395114;0.24251465;0.2536792;0.24373415
