0.5840076;0.506142;0.72329456;0.61163527;0.58248603;0.5223808;0.56789887
0.5805216;0.506346;0.6497444;0.61107266;0.5776231;0.5224033;0.56377524
0.53786916;0.4700508;0.67401385;0.5694369;0.53753746;0.49070787;0.5327104
0.5473671;0.44231316;0.6808281;0.5735466;0.5457298;0.4594968;0.5632729
0.53867245;0.4772796;0.8012052;0.57069683;0.53949904;0.5238051;0.56090695
0.5952742;0.46479034;0.6972836;0.61634374;0.59393233;0.49071428;0.5463265
0.5416284;0.42581573;0.67867506;0.5716593;0.5401568;0.4479787;0.5428873
0.59711677;0.46743274;0.7527077;0.6343674;0.5972787;0.4945101;0.5595193
0.53898364;0.45341337;0.67462546;0.5821807;0.53485835;0.47147292;0.5606156
0.629882;0.50131994;0.72364366;0.66270244;0.6225767;0.50897884;0.61057854
0.5038574;0.44353908;0.7167587;0.53576076;0.5024309;0.4761936;0.5516145
0.54299605;0.48986495;0.68999857;0.5590566;0.5419308;0.5140524;0.6081758
0.5855417;0.47033647;0.6942541;0.61603355;0.5839814;0.48875862;0.5545722
0.5514261;0.45755786;0.6443831;0.5934488;0.55150783;0.48187062;0.5295496
0.59305954;0.44956967;0.64794105;0.62228125;0.5933259;0.4712183;0.49300748
0.5560255;0.47850958;0.74326503;0.59775186;0.556231;0.5009517;0.5875115
0.5875905;0.4579028;0.64715016;0.62052596;0.5812947;0.46869302;0.5536538
0.55869687;0.46490964;0.66078216;0.5920545;0.5571594;0.48109347;0.5413905
0.5030896;0.4441835;0.7383373;0.5377327;0.5034573;0.47171444;0.57664555
0.52905905;0.48742944;0.72706926;0.5542202;0.53119147;0.5121761;0.56313837
0.5815331;0.48119634;0.6538048;0.61934596;0.5779011;0.49632207;0.5623027
0.55718297;0.45572183;0.773156;0.59266555;0.5616187;0.49108607;0.5601729
0.516654;0.48532587;0.76599693;0.55827403;0.514273;0.5076824;0.5899103
0.49836516;0.43642986;0.70676243;0.53324664;0.50064325;0.47320986;0.53493345
0.5450978;0.4722812;0.6973468;0.58116794;0.54313743;0.48928547;0.5534452
0.5482815;0.48189795;0.74175394;0.59687066;0.54715735;0.5045616;0.5948918
0.55116826;0.4984553;0.77052796;0.579231;0.5524021;0.5320817;0.55088234
0.49618077;0.45958185;0.71061707;0.5361233;0.4933139;0.4793638;0.5896777
0.5430964;0.4494582;0.6986842;0.5740495;0.54022443;0.46833473;0.55656886
0.51878524;0.4724742;0.68045574;0.5436258;0.5186702;0.49324185;0.51940674
