8.4338665;8.916208;8.965509;8.588089;8.406841;8.410848;8.280784
8.334097;8.683161;9.338717;8.749799;9.994795;8.092269;9.166944
8.546536;8.90841;9.043331;9.375519;8.759502;8.216499;8.66927
8.737698;8.356529;8.709079;7.948758;9.517828;8.457461;8.693252
8.399311;8.395425;8.670303;9.45072;10.282969;7.7812815;8.444151
8.0983925;8.543068;9.21435;9.456005;8.480468;8.263155;8.654053
8.354561;8.317682;7.683056;8.480082;8.6420965;8.061089;8.980503
8.775889;8.379812;8.6002035;9.101404;9.220863;9.219219;9.656782
8.966309;8.566389;9.175455;8.636372;8.711113;8.418604;8.296304
8.4186945;8.084447;8.810071;8.708729;8.84527;9.071538;8.529681
9.039774;8.853989;8.98881;9.010447;9.478894;9.460192;8.848398
8.204721;9.460297;9.789492;8.827979;9.453939;9.094857;7.94649
8.75586;8.784027;8.522501;9.218901;9.482897;8.356437;8.9181
9.633457;9.452561;8.709023;9.47703;8.518742;8.612933;8.833025
9.234926;9.250412;7.7062593;8.888853;8.659165;9.087073;7.7130914
8.340859;9.234909;9.532978;9.30172;8.250013;8.721749;8.498536
8.470535;8.271009;8.561327;9.105697;8.969858;9.009371;8.879462
8.755371;8.54307;8.973316;9.667429;8.79497;8.123221;8.195492
8.634398;8.457535;9.470812;9.216297;9.47118;8.745079;9.757885
9.259271;8.154437;7.9395113;9.024102;8.998593;9.429102;9.197809
9.944761;8.333225;9.501858;8.979646;8.738932;8.29425;8.863699
7.1331253;8.877288;8.483584;9.555344;9.478842;7.882256;9.843008
9.159702;8.581902;9.393076;8.979734;8.707898;9.063788;8.514066
7.783924;8.581948;9.027746;9.914849;9.368744;8.97051;8.949532
9.408776;8.410938;8.747911;9.9307165;9.683626;9.607882;8.871491
7.98152;8.325754;9.043723;9.036338;11.08275;8.139194;9.564068
8.637631;8.01445;8.623442;9.466682;8.868666;8.05326;8.140804
8.9218025;8.75296;8.934467;9.013233;8.413305;9.017146;9.205706
8.239531;8.247734;8.771271;9.213255;9.368101;8.612976;9.166746
9.823428;8.045572;7.776331;9.976325;9.483799;8.931643;8.855942
