0.064119786;0.030751973;0.033317894;0.018605098
0.023479238;0.023162216;0.033570245;0.041396335
0.061498925;0.03833446;0.04097864;0.04188502
0.07743919;0.017973244;0.018793032;0.012712523
0.10429898;0.022762612;0.025554314;0.042145625
0.08603616;0.030188873;0.033213243;0.011802629
0.0409728;0.034716338;0.0333426;0.03393939
0.078802675;0.016881317;0.025523007;0.026438355
0.048303217;0.030564338;0.025902778;0.033729076
0.079182774;0.022543445;0.041087106;0.06537619
0.07983048;0.04649891;0.025476277;0.018561333
0.096710786;0.038614348;0.025478855;0.011421457
0.06235811;0.03833559;0.041022345;0.02628085
0.51012033;0.029463649;0.03314519;0.07281542
0.089094594;0.031027272;0.025450319;0.011464477
0.063620925;0.03119412;0.056887686;0.011116192
0.062092543;0.038367376;0.03321165;0.012325048
0.07114622;0.016149864;0.033328548;0.03420724
0.052677274;0.046015278;0.040947214;0.011469454
0.089358896;0.02316235;0.017735079;0.050018176
0.082132936;0.02141045;0.02545929;0.01818648
0.087224215;0.03851834;0.025475442;0.034223706
0.053464323;0.023500726;0.047925934;0.03424038
0.07245813;0.021820202;0.04114686;0.026535943
0.07095358;0.03846851;0.025425002;0.01869151
0.07191296;0.022388875;0.033332318;0.034264773
0.058919936;0.022844836;0.011605203;0.026723653
0.053866476;0.04639785;0.025381535;0.041978225
0.06515266;0.020002961;0.06408326;0.0143419355
0.07958053;0.05424583;0.04108414;0.0032273233
