8.449897;9.054464;8.607314;9.311442;8.626688;8.551394;8.956986
9.219527;8.988868;9.16698;9.351322;8.999844;7.758541;8.583879
8.069065;8.706383;8.467401;9.965184;9.124192;9.111059;8.980308
8.21676;9.320738;8.529585;9.312767;8.2691555;8.613579;9.159089
8.690903;8.893083;8.988196;9.24473;8.432377;8.932278;8.879255
8.418841;9.024651;8.8016405;10.071674;9.50506;8.53585;8.41287
9.001886;9.080082;8.74723;9.713919;8.922116;8.434797;9.291231
8.589848;9.934476;9.128113;9.596636;9.116411;9.142151;8.016444
8.7064705;8.830776;8.560676;9.739349;7.763903;9.53858;9.31455
7.968021;8.986246;9.135885;9.055894;8.922093;8.80791;8.754888
8.939653;8.962528;9.431265;9.055916;8.121462;8.870092;8.234091
8.014661;8.885115;9.57118;9.038858;9.411802;9.235429;8.311821
7.9991136;8.830516;8.288619;9.452555;8.7355385;8.582489;7.6666546
8.970755;9.732597;8.451853;9.280602;9.551712;10.074923;8.521695
8.418863;8.667716;9.2913475;9.73168;8.976505;9.033325;8.933671
8.574326;8.722095;8.731686;9.513834;9.435119;7.6263995;8.754887
8.659847;8.681328;8.094292;8.963211;9.1941595;8.644673;9.034719
8.543235;8.092394;8.405215;9.520052;8.7355385;8.217155;8.817074
9.8802185;8.418959;8.44408;9.938683;8.805508;9.499713;8.910349
9.234945;9.0481;8.708368;9.580364;10.126871;8.201607;8.257407
9.367077;8.145777;8.778324;9.033087;8.649981;8.53585;8.2807255
9.8335705;8.613245;8.537359;9.250128;8.564533;8.737948;9.073583
9.289453;8.465448;9.182522;9.0484295;9.139738;9.111057;9.019175
8.900793;8.691132;9.485675;9.436226;9.085332;8.489212;7.620016
8.566554;9.343683;8.203115;10.10519;9.43512;9.165469;8.778207
9.040715;9.056021;8.661728;8.97764;8.455708;8.279337;8.716023
9.250588;9.125992;8.957104;8.6507;9.411799;8.512533;8.925892
8.426633;8.403223;9.291347;9.521914;8.517891;9.274292;8.817074
9.491535;8.768637;9.244709;9.268958;8.595618;8.388164;8.964761
8.527685;8.791895;8.716139;9.630844;9.39625;8.240475;7.9464865
