0.019036308;0.017527208;0.03502831;0.009841293
0.027207017;0.009393275;0.056624413;0.02523838
0.042560577;0.03279333;0.035921007;0.032877773
0.02044703;0.01673457;0.037546635;0.025064334
0.03466697;0.04056391;0.043829605;0.048408955
0.018794179;0.017803729;0.02497533;0.048329666
0.04379356;0.025612593;0.009921238;0.010088429
0.013573736;0.032821253;0.03595017;0.01725395
0.019399479;0.04059075;0.035916403;0.025017425
0.042488307;0.048362702;0.043937013;0.017239138
0.019291922;0.024958417;0.051792413;0.04839702
0.034686506;0.048362583;0.043955266;0.017251968
0.026965156;0.017695978;0.028256238;0.017431423
0.042787045;0.040754884;0.023551702;0.013785243
0.012029946;0.00994578;0.0498406;0.024986625
0.042547002;0.03277719;0.035781056;0.056224704
0.026803434;0.0406034;0.059396297;0.0027619451
0.03496881;0.0012026876;0.012007624;0.0017093271
0.011379361;0.032868892;0.05304417;0.017242983
0.042532593;0.025001094;0.035922244;0.017406508
0.042654008;0.0095182955;0.036493078;0.032930925
0.020725235;0.03345567;0.0063237697;0.04137355
0.026842043;0.048386022;0.03590837;0.017342627
0.042520046;0.025072798;0.027053162;0.025096953
0.042773202;0.010923877;0.10139418;0.033131346
0.02685155;0.024945587;0.026888147;0.025041476
0.03472115;0.02499853;0.043880224;0.025042892
0.042492613;0.024920374;0.075427696;0.032850474
0.011190891;0.025023416;0.04424596;0.056182325
0.034752235;0.02499199;0.036009;0.04844913
